time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,22280,2213,1,3200,2160,317,825.5,825.5
30,4,4,4,21,21,97840,9591,1,9080,11460,890,974.8,974.8
40,4,4,4,21,21,191840,19050,1,20400,31800,2025,737.2,737.2
50,4,4,4,21,21,240160,23870,1,24120,56740,2397,574.0,574.0
60,4,4,4,21,21,430880,42907,1,44440,100660,4425,402.9,402.9
70,4,4,4,21,21,660660,65888,1,66200,168020,6602,310.7,310.7
80,4,4,4,21,21,535780,53407,1,54120,222540,5394,274.1,274.1
90,4,4,4,21,21,537500,53107,1,56540,278140,5586,252.2,252.2
100,4,4,4,21,21,696320,69278,1,70140,349460,6978,233.7,233.7
110,4,4,4,21,21,548300,54384,1,56540,405340,5608,222.8,222.8
120,4,4,4,21,21,549080,54683,1,56580,461240,5634,215.1,215.1
130,4,4,4,21,21,714680,71204,1,74600,534260,7432,208.0,208.0
140,4,4,4,21,21,562140,56017,1,58120,591960,5791,202.5,202.5
150,4,4,4,21,21,555580,55265,1,56040,649160,5574,197.9,197.9
160,4,4,4,21,21,736440,73394,1,76080,724980,7582,193.9,193.9
170,4,4,4,21,21,553800,55192,1,56480,781940,5628,191.3,191.3
181,4,4,4,21,21,563060,56182,1,58020,839640,5789,188.7,188.7
