time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,10860,1079,1,1020,120,101,500.3,500.3
30,4,4,4,19,19,81200,8098,1,8520,8660,849,1757.6,1757.6
40,4,4,4,19,19,148400,14783,1,15720,24100,1566,1006.8,1006.8
50,4,4,4,19,19,261240,26032,1,27500,50960,2740,586.3,586.3
60,4,4,4,19,19,614120,61179,1,61820,113280,6158,363.4,363.4
70,4,4,4,19,19,654440,65170,1,66540,180920,6626,275.4,275.4
80,4,4,4,19,19,661480,65871,1,68540,248040,6825,234.6,234.6
90,4,4,4,19,19,899840,89447,1,92280,340120,9172,205.0,205.0
100,4,4,4,19,19,696820,69404,1,71500,411340,7121,191.0,191.0
110,4,4,4,19,19,656860,65476,1,68220,479080,6800,182.4,182.4
120,4,4,4,19,19,905600,90199,1,92600,571900,9223,173.0,173.0
130,4,4,4,19,19,689780,68662,1,71140,642000,7081,166.7,166.7
140,4,4,4,19,19,675180,67336,1,69740,711200,6955,163.0,163.0
150,4,4,4,19,19,913520,90879,1,93760,804880,9327,158.2,158.2
160,4,4,4,19,19,713560,71135,1,74440,877880,7420,154.8,154.8
170,4,4,4,19,19,679200,67561,1,68740,947380,6837,152.5,152.5
180,4,4,4,19,19,904820,90166,1,93400,1040400,9307,149.7,149.7
