time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,70480,6976,1,6860,7340,679,1.4,1.4
30,4,2,2,19,19,77800,7766,1,7740,15200,772,1.3,1.3
40,4,2,2,19,19,77000,7685,1,7800,23200,778,1.2,1.2
50,4,2,2,19,19,105940,10577,1,10780,33960,1076,1.2,1.2
60,4,2,2,19,19,78580,7843,1,7920,42100,790,1.2,1.2
70,4,2,2,19,19,79880,7977,1,7820,50300,780,1.1,1.1
80,4,2,2,19,19,107260,10712,1,11500,61200,1148,1.1,1.1
90,4,2,2,19,19,78580,7837,1,8360,69340,833,1.1,1.1
100,4,2,2,19,19,80220,8009,1,8160,77480,814,1.1,1.1
110,4,2,2,19,19,105140,10500,1,10300,88400,1028,1.1,1.1
120,4,2,2,19,19,81260,8112,1,8400,96580,838,1.1,1.1
130,4,2,2,19,19,78840,7869,1,8360,104780,834,1.1,1.1
140,4,2,2,19,19,106340,10620,1,11020,115680,1100,1.1,1.1
150,4,2,2,19,19,79960,7985,1,7980,123880,796,1.1,1.1
160,4,2,2,19,19,79960,7984,1,8240,132120,822,1.1,1.1
170,4,2,2,19,19,107240,10710,1,11300,143040,1128,1.1,1.1
180,4,2,2,19,19,79260,7915,1,7740,151240,772,1.1,1.1
