time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,9900,984,1,1060,1040,105,3.4,3.4
30,4,4,4,19,19,57040,5628,1,5780,6880,570,2.3,2.3
40,4,4,4,19,19,69560,6942,1,6860,13880,684,1.8,1.8
50,4,4,4,19,19,70700,7059,1,7600,21240,758,1.6,1.6
60,4,4,4,19,19,98460,9820,1,9880,31380,985,1.5,1.5
70,4,4,4,19,19,76060,7592,1,7660,39260,764,1.4,1.4
80,4,4,4,19,19,77820,7771,1,8100,47100,808,1.3,1.3
90,4,4,4,19,19,102000,10168,1,10680,57680,1064,1.3,1.3
100,4,4,4,19,19,77240,7712,1,7760,65580,774,1.3,1.3
110,4,4,4,19,19,77720,7761,1,7400,73560,738,1.3,1.3
120,4,4,4,19,19,103200,10298,1,10440,84160,1041,1.2,1.2
130,4,4,4,19,19,77520,7741,1,7880,92140,786,1.2,1.2
140,4,4,4,19,19,77200,7710,1,7580,100060,757,1.2,1.2
150,4,4,4,19,19,104000,10385,1,10220,110700,1020,1.2,1.2
160,4,4,4,19,19,78240,7812,1,8220,118700,820,1.2,1.2
170,4,4,4,19,19,78420,7831,1,7960,126680,794,1.2,1.2
180,4,4,4,19,19,103740,10359,1,10900,137320,1088,1.2,1.2
