time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,49640,4917,10,7520,680,744,1226.1,2950.3
30,4,4,4,30,30,64600,6237,10,6800,4420,656,5801.1,8111.5
40,4,4,4,30,30,110360,10966,10,11000,15180,1093,7871.0,10496.1
50,4,4,4,30,30,153460,15239,10,14280,30160,1418,10851.1,19315.5
60,4,4,4,30,30,186120,18477,10,18160,48800,1802,9696.0,17865.8
70,4,4,4,30,30,274240,27136,10,28440,76900,2814,7498.1,12373.9
80,4,4,4,30,30,334040,33208,10,33400,110500,3320,6119.3,9645.7
90,4,4,4,30,30,387880,38392,10,39320,151020,3891,5119.4,7722.2
101,4,4,4,30,30,435620,43246,10,44580,195540,4425,4568.3,7036.5
111,4,4,4,30,30,420600,41746,10,41960,238500,4164,4182.1,6356.8
121,4,4,4,30,30,441860,43970,10,45000,283860,4478,3905.2,5896.8
131,4,4,4,30,30,457840,45483,10,48100,331000,4778,3698.0,5624.4
141,4,4,4,30,30,432220,43028,10,43340,375200,4314,3552.0,5420.3
151,4,4,4,30,30,449680,44619,10,45140,421260,4479,3432.5,5258.6
161,4,4,4,30,30,446380,44531,10,46140,467060,4602,3352.2,5181.6
171,4,4,4,30,30,425780,42421,10,42460,509620,4230,3302.5,5147.3
181,4,4,4,30,30,488940,48491,10,51540,560500,5111,3210.8,5010.0
