time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,60,5,10,0,0,0,0.0,0.0
30,4,4,4,28,28,38040,3793,10,4300,4400,428,12.8,17.3
40,4,4,4,28,28,114720,11386,10,11320,15860,1123,9.7,11.8
50,4,4,4,28,28,163500,16160,10,16900,32740,1670,8.1,9.2
60,4,4,4,28,28,227340,22647,10,23480,56640,2339,6.4,7.2
70,4,4,4,28,28,287440,28552,10,28960,86160,2876,5.3,5.9
80,4,4,4,28,28,380540,37943,10,37920,124060,3781,4.5,5.0
90,4,4,4,28,28,372180,37084,10,38760,162660,3862,4.0,4.4
100,4,4,4,28,28,400520,39956,10,41940,204140,4183,3.7,4.0
110,4,4,4,28,28,436060,43514,10,45080,248960,4498,3.4,3.7
120,4,4,4,28,28,408880,40757,10,40700,289860,4057,3.3,3.5
130,4,4,4,28,28,415860,41478,10,43480,332920,4336,3.2,3.3
140,4,4,4,28,28,433920,43296,10,45400,377500,4530,3.1,3.3
150,4,4,4,28,28,401240,40023,10,40980,418640,4087,3.0,3.2
160,4,4,4,28,28,408300,40715,10,40820,459560,4070,2.9,3.1
170,4,4,4,28,28,438480,43660,10,45500,505020,4530,2.9,3.0
180,4,4,4,28,28,395940,39479,10,41460,545800,4134,2.8,3.0
