time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,80,7,10,0,0,0,0.0,0.0
20,4,2,2,28,28,7860,777,10,1460,1360,144,149.1,1406.1
30,4,2,2,28,28,226600,22603,10,23080,23820,2302,12.6,86.6
40,4,2,2,28,28,410360,40905,10,41720,66480,4158,6.5,36.4
50,4,2,2,28,28,543360,53814,10,53940,121100,5342,4.2,18.8
60,4,2,2,28,28,538840,53749,10,55720,177140,5558,3.4,13.3
70,4,2,2,28,28,651500,65019,10,66840,244340,6670,2.9,10.3
80,4,2,2,28,28,663960,66204,10,66600,311520,6640,2.6,8.2
90,4,2,2,28,28,562600,56047,10,58340,369800,5811,2.4,7.1
100,4,2,2,28,28,569600,56846,10,57380,428000,5726,2.3,6.3
110,4,2,2,28,28,758780,75688,10,77980,505340,7778,2.2,5.6
120,4,2,2,28,28,567980,56701,10,57920,564140,5782,2.1,5.2
130,4,2,2,28,28,576300,57428,10,57360,622080,5715,2.1,4.8
140,4,2,2,28,28,758480,75711,10,78440,700800,7829,2.0,4.4
150,4,2,2,28,28,577020,57592,10,58680,759600,5856,2.0,4.2
160,4,2,2,28,28,572160,57107,10,58560,817720,5844,1.9,4.0
170,4,2,2,28,28,760980,75976,10,79200,896420,7907,1.9,3.8
180,4,2,2,28,28,578160,57700,10,59380,954760,5926,1.9,3.7
