time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,6320,626,1,640,720,63,4.7,4.7
30,4,4,4,19,19,52220,5148,1,5380,6060,530,2.4,2.4
40,4,4,4,19,19,63020,6283,1,6440,12440,642,1.9,1.9
50,4,4,4,19,19,71400,7128,1,7160,19780,714,1.7,1.7
60,4,4,4,19,19,98720,9854,1,10020,29880,1000,1.5,1.5
70,4,4,4,19,19,75800,7567,1,7800,37740,778,1.4,1.4
80,4,4,4,19,19,77820,7770,1,8100,45620,808,1.4,1.4
90,4,4,4,19,19,103800,10351,1,10680,56260,1065,1.3,1.3
100,4,4,4,19,19,77160,7702,1,7620,64180,760,1.3,1.3
110,4,4,4,19,19,77380,7726,1,7780,72120,776,1.3,1.3
120,4,4,4,19,19,103000,10283,1,10340,82680,1032,1.2,1.2
130,4,4,4,19,19,77040,7693,1,7880,90660,786,1.2,1.2
140,4,4,4,19,19,76920,7680,1,8120,98580,810,1.2,1.2
150,4,4,4,19,19,104300,10414,1,10680,109180,1066,1.2,1.2
160,4,4,4,19,19,77380,7727,1,7380,117160,736,1.2,1.2
170,4,4,4,19,19,77100,7698,1,7480,125140,746,1.2,1.2
180,4,4,4,19,19,103720,10355,1,10860,135820,1084,1.2,1.2
