time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,560,55,10,560,0,55,0.0,0.0
20,4,2,2,28,28,63180,6276,10,9380,620,931,5273.3,11658.5
30,4,2,2,28,28,313480,30997,10,30760,30900,3041,4531.5,4924.7
40,4,2,2,28,28,606540,59994,10,62140,93520,6146,2678.2,3161.8
50,4,2,2,28,28,771020,76558,10,78260,171800,7770,2110.7,2553.2
60,4,2,2,28,28,773700,77200,10,80680,250300,8050,1866.4,2336.0
70,4,2,2,28,28,977840,97501,10,101020,350980,10072,1678.8,2128.1
80,4,2,2,28,28,858360,85281,10,86880,439300,8631,1585.2,1990.7
90,4,2,2,28,28,798620,79243,10,79680,520460,7906,1525.9,1921.3
100,4,2,2,28,28,963120,96129,10,99200,619080,9901,1478.8,1879.4
110,4,2,2,28,28,911260,90708,10,94440,713220,9400,1426.9,1794.8
120,4,2,2,28,28,801980,79926,10,80380,793480,8010,1410.9,1783.8
130,4,2,2,28,28,958900,95460,10,100320,892360,9987,1385.7,1755.4
140,4,2,2,28,28,915620,91151,10,93180,985520,9276,1366.5,1731.1
150,4,2,2,28,28,800260,79715,10,81140,1066560,8082,1348.4,1694.0
160,4,2,2,28,28,818260,81451,10,85120,1151720,8473,1332.4,1671.6
170,4,2,2,28,28,1085860,107906,10,113180,1263640,11247,1319.9,1659.7
180,4,2,2,28,28,821180,81872,10,83940,1347760,8368,1308.2,1642.1
