time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,3180,317,1,400,340,39,3.1,3.1
20,4,2,2,19,19,63480,6256,1,6340,6900,624,1.6,1.6
30,4,2,2,19,19,79140,7901,1,8260,14880,824,1.3,1.3
40,4,2,2,19,19,104300,10414,1,10780,25580,1076,1.2,1.2
50,4,2,2,19,19,78560,7842,1,7960,33660,794,1.2,1.2
60,4,2,2,19,19,79240,7911,1,8280,41800,826,1.2,1.2
70,4,2,2,19,19,105860,10572,1,10960,52640,1094,1.2,1.2
80,4,2,2,19,19,79740,7963,1,7960,60780,794,1.2,1.2
90,4,2,2,19,19,79040,7882,1,8280,68940,825,1.1,1.1
100,4,2,2,19,19,106440,10629,1,10380,79800,1036,1.1,1.1
110,4,2,2,19,19,79280,7916,1,8420,87980,840,1.1,1.1
120,4,2,2,19,19,80900,8076,1,8400,96140,838,1.1,1.1
130,4,2,2,19,19,105200,10506,1,11360,107020,1134,1.1,1.1
140,4,2,2,19,19,80020,7991,1,7680,115180,767,1.1,1.1
150,4,2,2,19,19,79560,7945,1,7880,123360,786,1.1,1.1
160,4,2,2,19,19,81280,8117,1,8820,131580,880,1.1,1.1
170,4,2,2,19,19,106380,10622,1,10460,142480,1044,1.1,1.1
180,4,2,2,19,19,79280,7917,1,8280,150680,826,1.1,1.1
