time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,3720,370,1,440,420,43,466.0,466.0
30,4,2,2,21,21,64840,6447,1,6540,7020,650,29.2,29.2
40,4,2,2,21,21,78060,7788,1,8120,14920,810,14.3,14.3
50,4,2,2,21,21,103200,10301,1,10700,25580,1068,8.8,8.8
60,4,2,2,21,21,79300,7918,1,8300,33680,828,7.0,7.0
70,4,2,2,21,21,78520,7840,1,7860,41800,784,5.8,5.8
80,4,2,2,21,21,105080,10491,1,10940,52600,1092,4.8,4.8
90,4,2,2,21,21,80780,8050,1,8360,60720,833,4.3,4.3
100,4,2,2,21,21,78040,7790,1,7940,68780,792,4.0,4.0
110,4,2,2,21,21,105380,10524,1,10380,79560,1036,3.6,3.6
120,4,2,2,21,21,78500,7835,1,8020,87720,800,3.3,3.3
130,4,2,2,21,21,81160,8102,1,8320,95880,830,3.2,3.2
140,4,2,2,21,21,105340,10519,1,10940,106780,1092,2.9,2.9
150,4,2,2,21,21,80140,8001,1,7720,114980,770,2.8,2.8
160,4,2,2,21,21,79620,7950,1,8500,123160,848,2.7,2.7
170,4,2,2,21,21,106280,10613,1,11020,134040,1100,2.6,2.6
180,4,2,2,21,21,80920,8081,1,7680,142260,767,2.5,2.5
