time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,20,1,10,0,0,0,0.0,0.0
30,4,4,4,30,30,23360,2325,10,2720,2800,270,16.7,21.9
40,4,4,4,30,30,102140,10089,10,10040,12960,991,11.1,12.9
50,4,4,4,30,30,126260,12486,10,12600,25640,1246,9.1,10.3
60,4,4,4,30,30,228080,22658,10,23100,49460,2294,7.0,7.7
70,4,4,4,30,30,219580,21848,10,21780,72060,2167,6.1,6.6
80,4,4,4,30,30,267700,26541,10,27480,99160,2724,5.4,5.7
90,4,4,4,30,30,330000,32839,10,33580,132580,3341,4.9,5.2
100,4,4,4,30,30,288700,28806,10,29920,162180,2985,4.6,4.7
110,4,4,4,30,30,278180,27754,10,28780,190480,2871,4.4,4.5
120,4,4,4,30,30,286340,28554,10,30900,220400,3081,4.2,4.3
130,4,4,4,30,30,341700,34071,10,35320,255460,3521,4.1,4.2
140,4,4,4,30,30,275060,27437,10,26340,282840,2627,4.0,4.1
150,4,4,4,30,30,292760,29205,10,30400,312800,3032,3.9,4.0
160,4,4,4,30,30,342780,34206,10,34960,348260,3488,3.9,3.9
170,4,4,4,30,30,275080,27409,10,29200,376820,2909,3.8,3.9
180,4,4,4,30,30,285580,28503,10,29620,406440,2956,3.8,3.8
