time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,10480,1042,1,1320,140,131,632.1,632.1
30,4,4,4,21,21,38420,3829,1,4080,4900,406,2263.9,2263.9
40,4,4,4,21,21,187900,18709,1,19240,24280,1915,939.2,939.2
50,4,4,4,21,21,196180,19466,1,19900,43700,1974,672.7,672.7
60,4,4,4,21,21,250580,24928,1,25640,68960,2550,498.3,498.3
70,4,4,4,21,21,544020,54050,1,54840,124920,5448,361.8,361.8
80,4,4,4,21,21,491780,49011,1,51060,175220,5088,307.4,307.4
90,4,4,4,21,21,531980,52828,1,55760,230140,5537,271.6,271.6
100,4,4,4,21,21,729200,72607,1,74740,304180,7441,243.7,243.7
110,4,4,4,21,21,557680,55656,1,56920,361600,5680,229.6,229.6
120,4,4,4,21,21,571240,56800,1,58080,419940,5775,219.0,219.0
130,4,4,4,21,21,715860,71421,1,70820,493480,7065,209.8,209.8
140,4,4,4,21,21,517920,51606,1,52580,546840,5239,205.6,205.6
150,4,4,4,21,21,555160,55377,1,56780,603460,5663,200.8,200.8
160,4,4,4,21,21,738780,73532,1,76360,679840,7600,195.9,195.9
170,4,4,4,21,21,537780,53617,1,54000,735100,5383,193.0,193.0
180,4,4,4,21,21,563120,56126,1,58740,791960,5854,190.1,190.1
