time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,63400,6282,10,7780,860,770,1803.2,3091.3
30,4,4,4,30,30,74760,7209,10,8440,6220,813,5767.4,8729.7
40,4,4,4,30,30,126940,12560,10,11540,18020,1141,8448.8,10800.5
50,4,4,4,30,30,181040,17962,10,18560,36180,1841,10053.0,18685.8
60,4,4,4,30,30,269680,26815,10,29260,65100,2909,6538.2,9246.7
70,4,4,4,30,30,336000,33353,10,34340,98760,3408,5523.3,8028.1
80,4,4,4,30,30,419920,41531,10,44200,141820,4371,4748.9,7251.9
90,4,4,4,30,30,404020,40121,10,41060,183100,4077,4233.1,6371.7
101,4,4,4,30,30,481080,47921,10,48760,231780,4857,3854.2,5892.6
111,4,4,4,30,30,516820,51404,10,52700,284640,5241,3561.8,5469.9
121,4,4,4,30,30,433620,43219,10,45120,329780,4497,3371.8,5134.4
131,4,4,4,30,30,481820,48057,10,48560,379120,4843,3228.8,4909.6
141,4,4,4,30,30,477900,47575,10,50220,428240,4999,3140.2,4817.6
151,4,4,4,30,30,450520,44783,10,44820,474360,4455,3047.2,4645.0
161,4,4,4,30,30,450480,44329,10,45400,520080,4467,2997.5,4588.8
171,4,4,4,30,30,493140,49117,10,51500,571080,5129,2943.3,4539.7
181,4,4,4,30,30,482920,47946,10,50420,620640,5005,2873.2,4411.4
