time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,228440,22541,1,23140,22800,2283,330.0,330.0
30,4,2,2,21,21,275020,27154,1,27920,51260,2756,239.7,239.7
40,4,2,2,21,21,517340,51543,1,53300,104080,5310,179.4,179.4
50,4,2,2,21,21,934720,92960,1,96740,199540,9621,148.6,148.6
60,4,2,2,21,21,738640,73489,1,77060,275100,7666,138.6,138.6
70,4,2,2,21,21,741460,73843,1,75800,351240,7549,133.3,133.3
80,4,2,2,21,21,1061800,105894,1,110400,459980,11010,127.4,127.4
90,4,2,2,21,21,741200,73780,1,75740,535840,7539,126.3,126.3
100,4,2,2,21,21,780660,77785,1,80420,615800,8013,123.6,123.6
110,4,2,2,21,21,1023220,101691,1,102660,720960,10202,121.9,121.9
120,4,2,2,21,21,795040,79195,1,79900,802140,7958,120.5,120.5
130,4,2,2,21,21,779840,77820,1,79500,882000,7933,119.5,119.5
140,4,2,2,21,21,1037520,103400,1,107860,988080,10749,118.5,118.5
150,4,2,2,21,21,758940,75682,1,77560,1065980,7734,118.3,118.3
160,4,2,2,21,21,773080,77046,1,78180,1145180,7791,117.8,117.8
170,4,2,2,21,21,1050220,104791,1,107080,1252900,10684,117.1,117.1
180,4,2,2,21,21,809420,80547,1,83120,1335780,8271,116.5,116.5
