time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,100,9,10,0,0,0,0.0,0.0
30,4,4,4,28,28,48660,4852,10,5440,5380,542,13.6,15.8
40,4,4,4,28,28,117600,11653,10,11380,17100,1127,9.8,10.4
50,4,4,4,28,28,160900,15963,10,15940,33580,1581,8.0,8.7
60,4,4,4,28,28,219160,21733,10,23480,56340,2328,6.5,7.2
70,4,4,4,28,28,305260,30340,10,30640,87760,3045,5.4,5.8
80,4,4,4,28,28,348020,34642,10,35340,122320,3517,4.7,5.0
90,4,4,4,28,28,376180,37460,10,38620,161400,3845,4.1,4.5
100,4,4,4,28,28,415360,41428,10,43020,203960,4290,3.8,4.0
110,4,4,4,28,28,404180,40293,10,40900,245580,4077,3.6,3.7
120,4,4,4,28,28,393600,39269,10,38880,285300,3879,3.4,3.6
130,4,4,4,28,28,434040,43243,10,44380,330120,4421,3.3,3.4
140,4,4,4,28,28,405120,40394,10,41680,371920,4155,3.2,3.3
150,4,4,4,28,28,400420,39950,10,41500,413060,4140,3.1,3.2
160,4,4,4,28,28,439960,43877,10,44640,457420,4451,3.0,3.1
170,4,4,4,28,28,409820,40871,10,43180,500020,4306,2.9,3.0
180,4,4,4,28,28,394180,39323,10,40740,540660,4064,2.9,3.0
