time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,213060,20792,10,24700,13740,2410,4987.7,5567.7
30,4,2,2,30,30,370960,35876,10,36520,50620,3531,4039.2,4802.4
40,4,2,2,30,30,411740,41054,10,42860,93960,4273,3193.7,3852.5
50,4,2,2,30,30,584280,58299,10,59620,153600,5948,2705.0,3464.8
60,4,2,2,30,30,895120,89119,10,93040,246240,9263,2227.5,2828.4
70,4,2,2,30,30,708520,70464,10,69840,318340,6945,2026.2,2568.0
80,4,2,2,30,30,687640,68231,10,70900,389080,7035,1915.7,2449.3
90,4,2,2,30,30,972920,96769,10,99280,488380,9874,1814.7,2340.7
100,4,2,2,30,30,676880,67398,10,70280,559000,6997,1766.3,2283.0
110,4,2,2,30,30,718340,71462,10,71960,631780,7158,1721.8,2228.2
121,4,2,2,30,30,930540,92123,10,94600,725500,9365,1684.1,2188.4
131,4,2,2,30,30,691140,68660,10,71420,798260,7095,1660.0,2171.6
141,4,2,2,30,30,707160,70455,10,71120,870220,7085,1632.4,2126.8
151,4,2,2,30,30,930560,92602,10,94800,966060,9433,1611.4,2101.8
161,4,2,2,30,30,715220,71258,10,73400,1039800,7312,1599.0,2095.5
171,4,2,2,30,30,709480,70707,10,70820,1111180,7058,1586.3,2081.7
181,4,2,2,30,30,971120,96937,10,100880,1211380,10069,1564.6,2050.6
