time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,216140,21385,1,22900,21260,2265,441.5,441.5
30,4,2,2,19,19,473040,46358,1,48080,69760,4711,240.8,240.8
40,4,2,2,19,19,794240,78887,1,81260,151040,8071,160.9,160.9
50,4,2,2,19,19,1088320,108333,1,111400,263100,11088,133.0,133.0
60,4,2,2,19,19,848180,84539,1,87180,349540,8689,122.7,122.7
70,4,2,2,19,19,862320,85658,1,87540,437420,8695,116.2,116.2
80,4,2,2,19,19,1170800,116509,1,119980,557580,11939,109.3,109.3
90,4,2,2,19,19,882320,87862,1,91800,647820,9141,106.2,106.2
100,4,2,2,19,19,885980,88385,1,90960,738880,9074,104.6,104.6
110,4,2,2,19,19,1159120,115703,1,119080,857200,11886,101.9,101.9
120,4,2,2,19,19,851580,84852,1,87400,943880,8708,101.0,101.0
130,4,2,2,19,19,867520,86414,1,90160,1032740,8980,100.2,100.2
140,4,2,2,19,19,1153580,115116,1,116480,1151240,11623,99.0,99.0
150,4,2,2,19,19,866420,86503,1,87840,1239800,8769,97.9,97.9
160,4,2,2,19,19,850960,84799,1,87100,1326540,8679,97.3,97.3
170,4,2,2,19,19,1127340,112542,1,114740,1442200,11454,96.8,96.8
180,4,2,2,19,19,832680,83068,1,85080,1527400,8487,96.4,96.4
