time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,7900,784,1,780,840,77,4.1,4.1
30,4,4,4,19,19,55660,5488,1,5420,6600,534,2.2,2.2
40,4,4,4,19,19,69500,6931,1,7180,13680,716,1.7,1.7
50,4,4,4,19,19,73600,7347,1,7720,21220,770,1.5,1.5
60,4,4,4,19,19,100200,10004,1,10380,31440,1036,1.4,1.4
70,4,4,4,19,19,76780,7665,1,7760,39320,774,1.4,1.4
80,4,4,4,19,19,78640,7850,1,8500,47240,848,1.3,1.3
90,4,4,4,19,19,101620,10130,1,10420,57760,1038,1.3,1.3
100,4,4,4,19,19,76380,7626,1,7460,65660,744,1.3,1.3
110,4,4,4,19,19,77600,7749,1,8000,73580,798,1.2,1.2
120,4,4,4,19,19,103200,10303,1,9620,84200,960,1.2,1.2
130,4,4,4,19,19,77000,7689,1,7060,92180,705,1.2,1.2
140,4,4,4,19,19,78120,7801,1,8100,100160,808,1.2,1.2
150,4,4,4,19,19,103540,10336,1,10520,110740,1050,1.2,1.2
160,4,4,4,19,19,77740,7763,1,8640,118740,862,1.2,1.2
170,4,4,4,19,19,77340,7721,1,7560,126740,754,1.2,1.2
180,4,4,4,19,19,105180,10502,1,11500,137440,1148,1.2,1.2
