time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,234720,22874,1,24360,23120,2374,322.7,322.7
30,4,2,2,21,21,309740,30777,1,32340,54680,3213,274.3,274.3
40,4,2,2,21,21,494200,49208,1,50460,106220,5024,201.9,201.9
50,4,2,2,21,21,950060,94214,1,98480,202480,9765,157.1,157.1
60,4,2,2,21,21,802700,80029,1,82080,284980,8183,141.4,141.4
70,4,2,2,21,21,799820,79710,1,81300,366640,8102,133.9,133.9
80,4,2,2,21,21,1068000,106438,1,109020,476320,10865,127.1,127.1
90,4,2,2,21,21,818600,81444,1,85540,560260,8510,123.4,123.4
100,4,2,2,21,21,820940,81881,1,83580,644560,8336,120.7,120.7
110,4,2,2,21,21,845900,84421,1,86160,730980,8598,117.8,117.8
120,4,2,2,21,21,1060780,105876,1,107880,839540,10767,116.8,116.8
130,4,2,2,21,21,833440,82813,1,84960,924860,8441,115.1,115.1
140,4,2,2,21,21,774860,77346,1,81020,1003880,8087,114.6,114.6
150,4,2,2,21,21,1092960,108947,1,113120,1116040,11275,113.3,113.3
160,4,2,2,21,21,811600,80659,1,81860,1199240,8135,112.1,112.1
170,4,2,2,21,21,818280,81615,1,81880,1283180,8166,111.0,111.0
180,4,2,2,21,21,1076960,107491,1,110100,1393620,10989,110.2,110.2
