time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,139980,13663,10,16600,6500,1620,5398.0,5904.7
30,4,2,2,30,30,324700,31454,10,31820,38380,3082,5440.6,6846.3
40,4,2,2,30,30,367680,36447,10,37080,76500,3675,3963.7,4778.0
50,4,2,2,30,30,601140,59886,10,62120,138700,6188,2912.2,3523.9
60,4,2,2,30,30,826500,82132,10,85420,223600,8488,2446.4,3096.6
70,4,2,2,30,30,662060,65830,10,67300,291380,6691,2240.7,2890.5
80,4,2,2,30,30,666820,65852,10,69580,359560,6871,2093.0,2706.8
91,4,2,2,30,30,929540,91888,10,95820,455040,9472,1964.6,2565.8
101,4,2,2,30,30,690780,68795,10,71820,525740,7152,1888.4,2454.0
111,4,2,2,30,30,682380,67966,10,69340,595240,6906,1830.5,2380.8
121,4,2,2,30,30,923800,92112,10,95040,691060,9476,1770.9,2301.9
131,4,2,2,30,30,679400,67461,10,68040,759340,6756,1743.8,2266.4
141,4,2,2,30,30,701740,69776,10,71800,831560,7139,1707.2,2214.7
151,4,2,2,30,30,947520,94065,10,98140,929220,9742,1669.3,2160.9
161,4,2,2,30,30,700100,69475,10,71860,1000580,7131,1649.6,2137.3
171,4,2,2,30,30,697940,69613,10,70180,1071900,6999,1636.6,2122.8
181,4,2,2,30,30,701840,69932,10,69980,1143580,6972,1623.5,2109.5
