time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,1,0,0,0,0.0,0.0
30,4,4,4,19,19,46200,4610,1,4580,4180,457,1236.1,1236.1
40,4,4,4,19,19,92140,9187,1,9860,13900,983,1040.5,1040.5
50,4,4,4,19,19,151040,15040,1,15960,29420,1589,793.6,793.6
60,4,4,4,19,19,428940,42718,1,43140,72660,4296,471.9,471.9
70,4,4,4,19,19,585700,58313,1,60260,132540,5999,316.2,316.2
80,4,4,4,19,19,610040,60864,1,63180,195140,6303,257.9,257.9
90,4,4,4,19,19,874920,87056,1,88720,285020,8827,216.7,216.7
100,4,4,4,19,19,639540,63807,1,66260,350440,6610,201.3,201.3
110,4,4,4,19,19,643200,64121,1,66520,416160,6631,189.4,189.4
120,4,4,4,19,19,902100,90029,1,93660,508540,9347,177.4,177.4
130,4,4,4,19,19,632380,63055,1,63440,573460,6325,172.4,172.4
140,4,4,4,19,19,660280,65627,1,67760,641060,6734,167.5,167.5
150,4,4,4,19,19,889280,88635,1,91260,732260,9095,162.4,162.4
160,4,4,4,19,19,674580,67309,1,69260,801300,6910,159.4,159.4
170,4,4,4,19,19,621360,62005,1,62660,865000,6252,157.5,157.5
180,4,4,4,19,19,828440,82637,1,85000,950000,8478,155.7,155.7
