time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,43680,4332,10,9600,280,952,1626.8,4060.0
30,4,4,4,28,28,82860,7741,10,4740,5000,442,11084.4,13971.4
40,4,4,4,28,28,81380,8084,10,7840,13120,778,13974.0,17699.4
51,4,4,4,28,28,110500,10894,10,10900,24980,1074,13683.5,22608.2
61,4,4,4,28,28,151600,15062,10,15840,40860,1573,12876.8,24307.9
71,4,4,4,28,28,237100,23547,10,23320,64700,2316,11051.0,21930.3
81,4,4,4,28,28,313080,31068,10,31960,96260,3171,9163.1,18737.5
91,4,4,4,28,28,381320,37717,10,39280,135740,3885,7479.6,14964.2
101,4,4,4,28,28,536760,53499,10,52780,189540,5260,5362.8,9298.8
111,4,4,4,28,28,515020,51179,10,52540,243160,5221,4274.3,6546.1
121,4,4,4,28,28,550300,54761,10,54760,298380,5449,3835.4,5782.6
131,4,4,4,28,28,596840,59392,10,60700,361140,6040,3445.3,5022.9
141,4,4,4,28,28,492560,48865,10,50720,411160,5031,3270.2,4802.2
151,4,4,4,28,28,602560,59968,10,60640,471320,6035,3052.9,4341.3
161,4,4,4,28,28,637920,63487,10,65780,538700,6546,2844.3,3907.9
171,4,4,4,28,28,475220,47398,10,49160,587600,4903,2795.2,3961.9
181,4,4,4,28,28,527980,52556,10,51240,639660,5100,2750.0,3935.7
