time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,15000,1488,10,1900,1920,188,19.3,24.2
30,4,4,4,28,28,131640,12807,10,12600,15200,1225,10.2,11.1
40,4,4,4,28,28,180420,17955,10,17980,33760,1789,7.2,8.0
50,4,4,4,28,28,214080,21263,10,22740,56160,2258,5.9,6.7
60,4,4,4,28,28,385560,38463,10,39240,95440,3914,4.8,5.2
70,4,4,4,28,28,335720,33458,10,33440,129320,3332,4.2,4.5
80,4,4,4,28,28,357440,35658,10,36720,166240,3663,3.8,4.1
90,4,4,4,28,28,485680,48360,10,49660,216360,4944,3.5,3.7
100,4,4,4,28,28,373820,37259,10,37920,254620,3779,3.3,3.5
110,4,4,4,28,28,381580,38066,10,37840,292920,3774,3.2,3.3
120,4,4,4,28,28,435000,43382,10,45280,337880,4515,3.1,3.2
130,4,4,4,28,28,440540,43909,10,45340,383120,4519,3.0,3.1
140,4,4,4,28,28,372520,37170,10,39220,421260,3913,2.9,3.0
150,4,4,4,28,28,443960,44258,10,45020,466000,4488,2.9,3.0
160,4,4,4,28,28,433440,43222,10,45620,510780,4549,2.8,2.9
170,4,4,4,28,28,382040,38112,10,39020,550000,3892,2.8,2.9
180,4,4,4,28,28,439980,43901,10,45060,594660,4496,2.7,2.8
