time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,27680,2749,1,3460,2620,343,759.9,759.9
30,4,4,4,19,19,161740,15845,1,16880,19220,1653,723.0,723.0
40,4,4,4,19,19,182360,18170,1,19940,38000,1986,564.6,564.6
50,4,4,4,19,19,322000,32062,1,32460,70120,3232,418.2,418.2
60,4,4,4,19,19,697380,69494,1,71540,141380,7129,287.9,287.9
70,4,4,4,19,19,604660,60129,1,63160,203560,6280,243.0,243.0
80,4,4,4,19,19,625480,62379,1,65120,267440,6494,217.2,217.2
90,4,4,4,19,19,838280,83410,1,86800,354100,8636,195.0,195.0
100,4,4,4,19,19,638660,63643,1,65640,418680,6541,185.9,185.9
110,4,4,4,19,19,610920,60933,1,63100,481560,6293,179.6,179.6
120,4,4,4,19,19,872880,86966,1,89740,570980,8940,171.8,171.8
130,4,4,4,19,19,635500,63423,1,65320,635800,6518,168.3,168.3
140,4,4,4,19,19,610440,60770,1,62240,698660,6196,165.5,165.5
150,4,4,4,19,19,875200,87258,1,89160,788960,8889,161.4,161.4
160,4,4,4,19,19,650920,64903,1,66800,854920,6660,158.7,158.7
170,4,4,4,19,19,633420,63133,1,64540,920020,6432,156.9,156.9
180,4,4,4,19,19,831260,82926,1,85200,1005180,8499,154.9,154.9
