time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,5700,569,1,540,620,53,2.6,2.6
20,4,2,2,21,21,66360,6555,1,6520,7540,644,1.4,1.4
30,4,2,2,21,21,77820,7768,1,7960,15460,794,1.2,1.2
40,4,2,2,21,21,78260,7812,1,8220,23500,820,1.2,1.2
50,4,2,2,21,21,104980,10476,1,10920,34220,1089,1.2,1.2
60,4,2,2,21,21,79840,7972,1,8400,42340,838,1.1,1.1
70,4,2,2,21,21,79720,7960,1,8180,50520,816,1.1,1.1
80,4,2,2,21,21,106800,10666,1,10920,61380,1090,1.1,1.1
90,4,2,2,21,21,79900,7962,1,8780,69540,874,1.1,1.1
100,4,2,2,21,21,80120,7993,1,8300,77680,828,1.1,1.1
110,4,2,2,21,21,105980,10583,1,10660,88620,1064,1.1,1.1
120,4,2,2,21,21,79600,7948,1,7660,96820,764,1.1,1.1
130,4,2,2,21,21,80080,7997,1,8540,105020,852,1.1,1.1
140,4,2,2,21,21,107120,10698,1,10580,115940,1056,1.1,1.1
150,4,2,2,21,21,80340,8020,1,8540,124140,852,1.1,1.1
160,4,2,2,21,21,79960,7986,1,7840,132320,783,1.1,1.1
170,4,2,2,21,21,106640,10651,1,10340,143280,1032,1.1,1.1
180,4,2,2,21,21,80400,8029,1,8820,151500,880,1.1,1.1
