time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,284860,27756,1,29240,28240,2849,265.4,265.4
30,4,2,2,21,21,363480,36095,1,37280,65880,3702,208.2,208.2
40,4,2,2,21,21,578780,57601,1,59820,124980,5953,164.9,164.9
50,4,2,2,21,21,984040,98051,1,100540,225280,10017,138.1,138.1
60,4,2,2,21,21,818260,81386,1,85040,309320,8458,128.3,128.3
70,4,2,2,21,21,818560,81668,1,83080,392720,8288,123.6,123.6
80,4,2,2,21,21,1102540,109760,1,112580,505740,11207,119.7,119.7
90,4,2,2,21,21,839900,83563,1,87260,592180,8681,116.6,116.6
100,4,2,2,21,21,811320,80840,1,83180,675020,8288,115.3,115.3
110,4,2,2,21,21,1073800,106952,1,109060,785100,10862,114.1,114.1
120,4,2,2,21,21,832400,82982,1,85440,870400,8517,112.7,112.7
130,4,2,2,21,21,803540,79890,1,82960,953420,8248,112.0,112.0
140,4,2,2,21,21,1057360,105546,1,107860,1061260,10766,111.9,111.9
150,4,2,2,21,21,796220,79391,1,80480,1142840,8024,111.8,111.8
160,4,2,2,21,21,810640,80877,1,82740,1225520,8255,111.5,111.5
170,4,2,2,21,21,1123460,111976,1,114940,1340480,11456,110.7,110.7
180,4,2,2,21,21,819020,81665,1,84380,1424180,8413,110.5,110.5
