time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,20,1,1,0,0,0,0.0,0.0
30,4,4,4,21,21,12060,1201,1,1260,1280,125,4.2,4.2
40,4,4,4,21,21,63140,6281,1,6680,7840,664,2.3,2.3
50,4,4,4,21,21,71020,7079,1,7620,15000,759,1.8,1.8
60,4,4,4,21,21,73260,7314,1,8040,22580,802,1.6,1.6
70,4,4,4,21,21,100720,10053,1,10240,32920,1022,1.4,1.4
80,4,4,4,21,21,76000,7585,1,7020,40800,700,1.4,1.4
90,4,4,4,21,21,77600,7736,1,7220,48800,719,1.3,1.3
100,4,4,4,21,21,102860,10269,1,10440,59320,1042,1.3,1.3
110,4,4,4,21,21,76500,7633,1,7700,67160,768,1.3,1.3
120,4,4,4,21,21,79360,7924,1,8680,75220,866,1.3,1.3
130,4,4,4,21,21,105180,10500,1,10720,85980,1070,1.3,1.3
140,4,4,4,21,21,79740,7959,1,8560,94080,854,1.2,1.2
150,4,4,4,21,21,77780,7765,1,7660,102120,764,1.2,1.2
160,4,4,4,21,21,105380,10521,1,10340,112900,1032,1.2,1.2
170,4,4,4,21,21,78680,7855,1,8220,120980,820,1.2,1.2
180,4,4,4,21,21,79940,7979,1,8180,129060,816,1.2,1.2
