time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,146460,14466,10,16920,6960,1671,6024.5,6897.5
30,4,2,2,28,28,468500,45627,10,48400,54300,4713,3681.0,4372.9
40,4,2,2,28,28,541600,53933,10,56460,110380,5622,2691.8,3123.0
50,4,2,2,28,28,696320,69093,10,71960,181920,7140,2204.1,2653.5
60,4,2,2,28,28,1019780,100978,10,104300,286920,10327,1868.7,2313.7
70,4,2,2,28,28,807420,80404,10,82300,369200,8195,1712.2,2127.0
80,4,2,2,28,28,780120,77662,10,79860,449020,7950,1625.5,2019.0
90,4,2,2,28,28,1064960,105755,10,110180,558540,10941,1548.2,1948.2
100,4,2,2,28,28,757640,75522,10,76500,635500,7625,1513.7,1908.4
110,4,2,2,28,28,774920,77283,10,77520,716060,7731,1471.6,1830.5
120,4,2,2,28,28,1059860,105616,10,109320,824260,10893,1437.0,1791.7
130,4,2,2,28,28,797940,79476,10,81500,906140,8117,1408.2,1748.3
140,4,2,2,28,28,805440,80039,10,79880,988180,7937,1390.0,1730.6
150,4,2,2,28,28,1063080,106042,10,108400,1096380,10812,1373.0,1712.3
161,4,2,2,28,28,826420,82403,10,86580,1182780,8632,1351.6,1681.1
171,4,2,2,28,28,817980,81553,10,83440,1265280,8319,1339.2,1666.1
181,4,2,2,28,28,808080,80429,10,83740,1349720,8334,1329.3,1655.6
