time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,6140,611,1,700,660,69,4.5,4.5
30,4,4,4,21,21,38460,3800,1,4260,4520,420,2.8,2.8
40,4,4,4,21,21,81660,8126,1,8020,12900,798,1.9,1.9
50,4,4,4,21,21,71260,7107,1,7480,20220,746,1.7,1.7
60,4,4,4,21,21,76640,7649,1,7600,27960,758,1.5,1.5
70,4,4,4,21,21,100320,10013,1,10300,38420,1028,1.4,1.4
80,4,4,4,21,21,80480,8032,1,8200,46520,818,1.3,1.3
90,4,4,4,21,21,76960,7671,1,8120,54460,809,1.3,1.3
100,4,4,4,21,21,104700,10452,1,10600,65160,1058,1.3,1.3
110,4,4,4,21,21,77960,7775,1,7920,73120,789,1.3,1.3
120,4,4,4,21,21,80380,8026,1,8160,81200,814,1.3,1.3
130,4,4,4,21,21,103420,10324,1,10240,91920,1022,1.2,1.2
140,4,4,4,21,21,78960,7883,1,8120,99980,810,1.2,1.2
150,4,4,4,21,21,77980,7781,1,7180,108040,716,1.2,1.2
160,4,4,4,21,21,104500,10435,1,10880,118780,1086,1.2,1.2
170,4,4,4,21,21,80580,8042,1,8500,126900,848,1.2,1.2
180,4,4,4,21,21,78840,7872,1,8400,134980,838,1.2,1.2
