time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,80,7,10,0,0,0,0.0,0.0
20,4,2,2,28,28,8360,830,10,1480,1420,147,130.5,1221.4
30,4,2,2,28,28,211800,20982,10,21020,22480,2082,13.3,90.6
40,4,2,2,28,28,382420,38036,10,39320,62260,3910,6.9,38.2
50,4,2,2,28,28,516280,51417,10,51600,114520,5138,4.4,19.6
60,4,2,2,28,28,543760,54256,10,56100,170880,5597,3.5,13.5
70,4,2,2,28,28,652800,65143,10,66400,237700,6626,3.0,10.5
80,4,2,2,28,28,659980,65859,10,66800,304180,6666,2.6,8.2
90,4,2,2,28,28,568300,56558,10,58820,362880,5853,2.5,7.2
100,4,2,2,28,28,646880,64539,10,66560,429320,6640,2.3,6.4
110,4,2,2,28,28,653320,65188,10,67760,496060,6761,2.2,5.6
120,4,2,2,28,28,569520,56815,10,58520,555000,5837,2.1,5.2
130,4,2,2,28,28,577280,57624,10,58920,613160,5881,2.1,4.8
140,4,2,2,28,28,771980,77051,10,78900,692380,7875,2.0,4.5
150,4,2,2,28,28,580500,57951,10,59360,751780,5925,2.0,4.2
160,4,2,2,28,28,570000,56880,10,58440,809720,5831,1.9,4.0
170,4,2,2,28,28,770040,76857,10,79580,889000,7942,1.9,3.8
180,4,2,2,28,28,576420,57544,10,58580,947400,5848,1.9,3.7
