time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,15740,1563,10,1940,2020,192,15.1,21.8
30,4,4,4,28,28,145960,14314,10,14660,16660,1437,8.5,9.5
40,4,4,4,28,28,167000,16531,10,17200,33860,1702,7.0,7.8
50,4,4,4,28,28,210040,20837,10,22140,55900,2196,5.9,6.4
60,4,4,4,28,28,347580,34509,10,35660,91360,3540,4.8,5.2
70,4,4,4,28,28,355220,35394,10,34360,126820,3423,4.2,4.5
80,4,4,4,28,28,352900,35198,10,36800,163420,3670,3.8,4.1
90,4,4,4,28,28,461400,45892,10,47860,210860,4760,3.5,3.6
100,4,4,4,28,28,392540,39140,10,41080,251240,4096,3.3,3.5
110,4,4,4,28,28,378300,37735,10,38220,289000,3812,3.2,3.4
120,4,4,4,28,28,462700,46090,10,49060,337080,4886,3.1,3.2
130,4,4,4,28,28,402980,40169,10,41500,378360,4136,3.0,3.1
140,4,4,4,28,28,372400,37147,10,37280,416500,3718,2.9,3.1
150,4,4,4,28,28,474120,47289,10,49400,464360,4927,2.9,3.0
160,4,4,4,28,28,393240,39261,10,41360,505000,4129,2.8,2.9
170,4,4,4,28,28,370620,36980,10,37760,543280,3767,2.8,2.9
180,4,4,4,28,28,468820,46746,10,47820,590940,4768,2.8,2.9
