time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,7280,723,1,740,800,73,5.2,5.2
30,4,4,4,21,21,60580,5973,1,6120,6960,603,2.3,2.3
40,4,4,4,21,21,72800,7256,1,7500,14240,747,1.8,1.8
50,4,4,4,21,21,71400,7125,1,7360,21620,734,1.6,1.6
60,4,4,4,21,21,100040,9988,1,10400,31820,1038,1.4,1.4
70,4,4,4,21,21,76440,7631,1,7880,39660,786,1.4,1.4
80,4,4,4,21,21,78320,7821,1,8600,47580,858,1.3,1.3
90,4,4,4,21,21,103060,10276,1,10600,58180,1056,1.3,1.3
100,4,4,4,21,21,77680,7754,1,7720,66100,770,1.3,1.3
110,4,4,4,21,21,77180,7706,1,7700,74080,768,1.3,1.3
120,4,4,4,21,21,104560,10432,1,10840,84740,1081,1.2,1.2
130,4,4,4,21,21,76900,7679,1,7880,92660,786,1.2,1.2
140,4,4,4,21,21,77300,7717,1,8180,100560,816,1.2,1.2
150,4,4,4,21,21,102900,10270,1,10060,111100,1004,1.2,1.2
160,4,4,4,21,21,77020,7690,1,7680,119100,766,1.2,1.2
170,4,4,4,21,21,78440,7832,1,8180,127120,816,1.2,1.2
180,4,4,4,21,21,103480,10334,1,10720,137820,1070,1.2,1.2
