time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,7420,735,1,780,800,77,4.3,4.3
30,4,4,4,19,19,62120,6115,1,6440,7180,634,2.2,2.2
40,4,4,4,19,19,69160,6905,1,7320,14220,730,1.7,1.7
50,4,4,4,19,19,71320,7119,1,7820,21620,780,1.5,1.5
60,4,4,4,19,19,99620,9943,1,10480,31720,1046,1.4,1.4
70,4,4,4,19,19,76260,7610,1,7600,39580,758,1.3,1.3
80,4,4,4,19,19,77740,7761,1,7760,47480,774,1.3,1.3
90,4,4,4,19,19,103380,10302,1,10680,58060,1064,1.3,1.3
100,4,4,4,19,19,77160,7704,1,8060,65960,804,1.2,1.2
110,4,4,4,19,19,77360,7718,1,8320,73880,830,1.2,1.2
120,4,4,4,19,19,103920,10377,1,10140,84480,1012,1.2,1.2
130,4,4,4,19,19,77700,7758,1,7660,92460,764,1.2,1.2
140,4,4,4,19,19,76960,7685,1,7080,100380,707,1.2,1.2
150,4,4,4,19,19,104200,10402,1,10880,111020,1086,1.2,1.2
160,4,4,4,19,19,77840,7766,1,8120,119000,810,1.2,1.2
170,4,4,4,19,19,78240,7811,1,8180,126980,816,1.2,1.2
180,4,4,4,19,19,102820,10268,1,10200,137680,1018,1.2,1.2
