time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,9280,919,1,960,0,95,0.0,0.0
30,4,4,4,21,21,43300,4318,1,5180,4900,516,2545.2,2545.2
40,4,4,4,21,21,104720,10428,1,11200,15600,1115,1377.8,1377.8
50,4,4,4,21,21,196560,19573,1,20160,34860,2007,976.2,976.2
60,4,4,4,21,21,279620,27842,1,29080,64040,2895,631.8,631.8
70,4,4,4,21,21,349120,34693,1,35380,100180,3515,491.8,491.8
80,4,4,4,21,21,671540,67013,1,68780,168560,6863,360.7,360.7
90,4,4,4,21,21,543280,53886,1,57460,224220,5699,309.2,309.2
100,4,4,4,21,21,506020,50460,1,53340,276380,5319,283.5,283.5
110,4,4,4,21,21,732060,72936,1,75320,350820,7504,256.6,256.6
120,4,4,4,21,21,558140,55558,1,56860,408060,5659,241.7,241.7
130,4,4,4,21,21,558860,55652,1,58300,465620,5805,231.0,231.0
140,4,4,4,21,21,782700,77934,1,80600,545080,8025,219.1,219.1
150,4,4,4,21,21,539000,53690,1,54860,600120,5464,214.1,214.1
160,4,4,4,21,21,586500,58178,1,60760,660840,6027,207.3,207.3
170,4,4,4,21,21,765960,76336,1,77660,738600,7739,201.6,201.6
180,4,4,4,21,21,542720,53734,1,56240,794160,5568,198.3,198.3
