time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,1,0,0,0,0.0,0.0
30,4,4,4,21,21,24480,2440,1,2500,2500,249,3.0,3.0
40,4,4,4,21,21,53220,5303,1,5500,8000,548,2.1,2.1
50,4,4,4,21,21,69520,6940,1,7140,15100,712,1.7,1.7
60,4,4,4,21,21,99440,9925,1,10280,25240,1026,1.5,1.5
70,4,4,4,21,21,75820,7563,1,7840,33020,782,1.4,1.4
80,4,4,4,21,21,77720,7759,1,8040,40940,802,1.3,1.3
90,4,4,4,21,21,104280,10397,1,10580,51520,1054,1.3,1.3
100,4,4,4,21,21,76800,7666,1,7920,59460,790,1.3,1.3
110,4,4,4,21,21,78580,7845,1,7420,67420,740,1.2,1.2
120,4,4,4,21,21,77520,7739,1,7980,75360,796,1.2,1.2
130,4,4,4,21,21,104360,10421,1,11180,85980,1116,1.2,1.2
140,4,4,4,21,21,77180,7707,1,7860,93900,784,1.2,1.2
150,4,4,4,21,21,77980,7784,1,8660,101860,864,1.2,1.2
160,4,4,4,21,21,105660,10551,1,11320,112480,1130,1.2,1.2
170,4,4,4,21,21,76980,7682,1,7860,120460,784,1.2,1.2
180,4,4,4,21,21,79260,7915,1,8360,128440,834,1.2,1.2
