time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,1,0,0,0,0.0,0.0
30,4,4,4,19,19,64720,6455,1,6540,5740,652,927.6,927.6
40,4,4,4,19,19,110400,10979,1,12040,17400,1197,837.6,837.6
50,4,4,4,19,19,180720,18000,1,19020,35600,1894,653.7,653.7
60,4,4,4,19,19,501420,50016,1,53080,86640,5294,395.7,395.7
70,4,4,4,19,19,582740,57989,1,60760,146960,6046,290.3,290.3
80,4,4,4,19,19,641140,63693,1,65760,211820,6532,241.7,241.7
90,4,4,4,19,19,854000,85008,1,87200,299340,8680,209.5,209.5
100,4,4,4,19,19,642660,64029,1,66040,365260,6579,195.6,195.6
110,4,4,4,19,19,667100,66378,1,67460,433460,6712,184.6,184.6
120,4,4,4,19,19,870060,86693,1,87900,522640,8758,175.1,175.1
130,4,4,4,19,19,643120,64190,1,65000,588880,6487,170.1,170.1
140,4,4,4,19,19,655680,65345,1,67060,655880,6683,166.0,166.0
150,4,4,4,19,19,864140,86121,1,88620,744540,8831,161.9,161.9
160,4,4,4,19,19,655920,65415,1,66920,812020,6673,158.8,158.8
170,4,4,4,19,19,678720,67682,1,70920,880980,7072,156.0,156.0
180,4,4,4,19,19,908800,90266,1,92860,974140,9223,152.9,152.9
