time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,9500,942,1,1100,0,109,0.0,0.0
30,4,4,4,21,21,60400,6016,1,7340,7120,731,1724.6,1724.6
40,4,4,4,21,21,129360,12902,1,12700,20260,1266,1034.1,1034.1
50,4,4,4,21,21,221300,22046,1,21500,42940,2141,704.1,704.1
60,4,4,4,21,21,244940,24391,1,25580,68400,2547,556.8,556.8
70,4,4,4,21,21,288840,28754,1,29480,97400,2934,444.5,444.5
80,4,4,4,21,21,654900,65203,1,65860,164640,6557,333.9,333.9
90,4,4,4,21,21,564960,56142,1,57800,222760,5743,287.2,287.2
100,4,4,4,21,21,595860,59224,1,61980,283640,6160,256.3,256.3
110,4,4,4,21,21,749380,74491,1,77440,360200,7697,235.5,235.5
120,4,4,4,21,21,585600,58390,1,59800,419880,5962,222.7,222.7
130,4,4,4,21,21,562000,55998,1,57580,478260,5737,214.3,214.3
140,4,4,4,21,21,756280,75102,1,76460,556080,7592,205.7,205.7
150,4,4,4,21,21,593120,59116,1,60580,615940,6038,200.0,200.0
160,4,4,4,21,21,586000,58267,1,59080,676340,5874,195.1,195.1
170,4,4,4,21,21,756420,75235,1,77180,754580,7676,189.8,189.8
180,4,4,4,21,21,590960,58796,1,60560,815140,6025,186.2,186.2
