time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,68380,6744,1,6980,7060,688,1.5,1.5
30,4,2,2,19,19,78100,7793,1,8140,14900,812,1.3,1.3
40,4,2,2,19,19,77520,7734,1,8140,22940,812,1.2,1.2
50,4,2,2,19,19,105880,10570,1,11100,33680,1108,1.2,1.2
60,4,2,2,19,19,79120,7900,1,8040,41760,802,1.2,1.2
70,4,2,2,19,19,79560,7937,1,7900,49900,788,1.2,1.2
80,4,2,2,19,19,106580,10642,1,10480,60820,1046,1.2,1.2
90,4,2,2,19,19,79180,7895,1,8180,68940,815,1.1,1.1
100,4,2,2,19,19,80580,8046,1,8420,77080,840,1.1,1.1
110,4,2,2,19,19,104320,10417,1,10400,87960,1038,1.1,1.1
120,4,2,2,19,19,81180,8107,1,8040,96180,802,1.1,1.1
130,4,2,2,19,19,78940,7879,1,7920,104340,790,1.1,1.1
140,4,2,2,19,19,106900,10673,1,10460,115280,1044,1.1,1.1
150,4,2,2,19,19,79320,7921,1,7460,123420,745,1.1,1.1
160,4,2,2,19,19,81080,8096,1,8100,131640,808,1.1,1.1
170,4,2,2,19,19,107840,10768,1,11560,142580,1154,1.1,1.1
180,4,2,2,19,19,80180,8006,1,8240,150760,822,1.1,1.1
