time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,364440,36118,1,36640,36480,3631,265.3,265.3
30,4,2,2,19,19,701580,68958,1,73140,107880,7188,167.8,167.8
40,4,2,2,19,19,838800,83562,1,86260,194560,8593,132.1,132.1
50,4,2,2,19,19,1112660,110866,1,113320,307840,11291,116.5,116.5
60,4,2,2,19,19,812100,80934,1,82920,391080,8263,110.9,110.9
70,4,2,2,19,19,882920,88124,1,91560,481520,9138,106.7,106.7
80,4,2,2,19,19,1143320,114103,1,116920,598800,11668,102.9,102.9
90,4,2,2,19,19,822600,81956,1,84300,682240,8398,101.6,101.6
100,4,2,2,19,19,806860,80372,1,82140,765420,8182,99.9,99.9
110,4,2,2,19,19,1126120,112331,1,115080,880740,11479,98.3,98.3
120,4,2,2,19,19,842360,84093,1,86540,967180,8639,97.5,97.5
130,4,2,2,19,19,856660,85537,1,86860,1054980,8672,96.7,96.7
140,4,2,2,19,19,1129420,112536,1,114480,1170960,11406,96.3,96.3
150,4,2,2,19,19,847700,84449,1,86180,1257900,8585,95.6,95.6
160,4,2,2,19,19,869260,86761,1,87740,1346980,8757,95.1,95.1
170,4,2,2,19,19,1130440,112784,1,116700,1462700,11643,94.8,94.8
180,4,2,2,19,19,836200,83461,1,85780,1548200,8561,94.7,94.7
