time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,5160,515,1,680,600,67,2.8,2.8
20,4,2,2,21,21,68160,6743,1,7020,7560,694,1.4,1.4
30,4,2,2,21,21,78440,7829,1,8500,15520,848,1.3,1.3
40,4,2,2,21,21,102980,10280,1,10600,26240,1058,1.2,1.2
50,4,2,2,21,21,78160,7800,1,8000,34280,798,1.2,1.2
60,4,2,2,21,21,79820,7970,1,8340,42400,832,1.2,1.2
70,4,2,2,21,21,104920,10476,1,9940,53260,992,1.2,1.2
80,4,2,2,21,21,80840,8067,1,8920,61420,890,1.2,1.2
90,4,2,2,21,21,78680,7848,1,7880,69560,786,1.1,1.1
100,4,2,2,21,21,80760,8065,1,8640,77680,862,1.1,1.1
110,4,2,2,21,21,106360,10621,1,11240,88600,1122,1.1,1.1
120,4,2,2,21,21,80080,7995,1,8100,96760,808,1.1,1.1
130,4,2,2,21,21,79820,7970,1,8200,104920,818,1.1,1.1
140,4,2,2,21,21,107180,10698,1,11220,115840,1119,1.1,1.1
150,4,2,2,21,21,79660,7955,1,8140,124020,812,1.1,1.1
160,4,2,2,21,21,80100,7998,1,8500,132220,848,1.1,1.1
170,4,2,2,21,21,107000,10686,1,11220,143160,1120,1.1,1.1
180,4,2,2,21,21,77720,7761,1,7320,151340,730,1.1,1.1
