time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,23700,2368,1,2560,1980,255,653.5,653.5
20,4,2,2,21,21,220420,21337,1,22440,25140,2172,308.4,308.4
30,4,2,2,21,21,404160,40158,1,41720,65540,4145,207.9,207.9
40,4,2,2,21,21,872620,86776,1,91320,154920,9081,164.3,164.3
50,4,2,2,21,21,747920,74405,1,76200,231860,7580,145.7,145.7
60,4,2,2,21,21,758080,75566,1,77180,309520,7693,137.0,137.0
70,4,2,2,21,21,781260,77962,1,79240,389500,7907,131.9,131.9
80,4,2,2,21,21,1039900,103678,1,107000,496380,10667,127.0,127.0
90,4,2,2,21,21,782640,77727,1,80060,576580,7951,123.3,123.3
100,4,2,2,21,21,802160,79674,1,82780,658340,8222,121.7,121.7
110,4,2,2,21,21,1046760,104362,1,107320,765460,10699,120.2,120.2
120,4,2,2,21,21,771520,76867,1,78240,844700,7795,119.6,119.6
130,4,2,2,21,21,813180,81074,1,83160,928080,8291,118.2,118.2
140,4,2,2,21,21,1039140,103489,1,105680,1034280,10524,117.4,117.4
150,4,2,2,21,21,788680,78530,1,79620,1114900,7927,116.6,116.6
160,4,2,2,21,21,813300,80901,1,82860,1198540,8242,116.0,116.0
170,4,2,2,21,21,1033800,103029,1,106900,1304640,10653,115.3,115.3
181,4,2,2,21,21,788660,78685,1,80860,1385300,8067,115.0,115.0
