time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,10940,1086,1,1140,140,113,270.0,270.0
30,4,4,4,21,21,41340,4119,1,4020,4340,400,2880.1,2880.1
40,4,4,4,21,21,127920,12737,1,13320,17380,1326,1257.8,1257.8
50,4,4,4,21,21,263880,26194,1,28060,44780,2785,769.4,769.4
60,4,4,4,21,21,313860,31264,1,32140,76640,3201,569.7,569.7
70,4,4,4,21,21,417920,41563,1,43620,119800,4338,440.9,440.9
80,4,4,4,21,21,728040,72506,1,74240,194180,7393,335.0,335.0
90,4,4,4,21,21,546480,54376,1,56020,250100,5574,295.8,295.8
100,4,4,4,21,21,547940,54592,1,55160,305840,5495,270.5,270.5
110,4,4,4,21,21,754360,75157,1,76500,383440,7621,246.6,246.6
120,4,4,4,21,21,577120,57579,1,59160,442580,5902,233.3,233.3
130,4,4,4,21,21,574580,57337,1,57880,501440,5775,224.0,224.0
140,4,4,4,21,21,781980,77956,1,79560,581800,7931,213.6,213.6
150,4,4,4,21,21,590920,58921,1,61320,642260,6114,207.4,207.4
160,4,4,4,21,21,582720,58005,1,59140,702340,5886,202.3,202.3
170,4,4,4,21,21,741900,73945,1,77220,778200,7696,197.8,197.8
180,4,4,4,21,21,584500,58275,1,59720,837960,5954,194.2,194.2
