time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,5,0,0,0,0.0,0.0
20,4,2,2,28,28,79200,7816,10,11880,1340,1172,2212.8,5558.1
30,4,2,2,28,28,306160,30385,10,30400,31540,3017,4262.1,4608.6
40,4,2,2,28,28,453880,44894,10,47020,78660,4650,2985.4,3200.9
50,4,2,2,28,28,850240,84668,10,87220,165500,8685,2271.1,2687.8
60,4,2,2,28,28,806080,80214,10,82040,247880,8163,1898.2,2234.6
70,4,2,2,28,28,766800,76481,10,78920,326700,7871,1756.8,2130.9
80,4,2,2,28,28,1030740,102114,10,107200,432200,10620,1640.1,2026.3
90,4,2,2,28,28,798860,79425,10,81260,512700,8079,1574.2,1955.1
100,4,2,2,28,28,798100,79223,10,82860,594960,8225,1523.0,1895.9
110,4,2,2,28,28,1073380,107006,10,110800,705320,11045,1478.7,1858.5
120,4,2,2,28,28,802320,79960,10,82860,787620,8257,1447.7,1824.3
130,4,2,2,28,28,834300,83072,10,86360,872380,8599,1418.4,1784.7
140,4,2,2,28,28,1078600,107408,10,110320,982620,10985,1375.4,1704.4
150,4,2,2,28,28,802040,79852,10,80440,1063060,8008,1357.6,1675.5
160,4,2,2,28,28,814760,80741,10,85760,1149300,8498,1333.8,1638.2
170,4,2,2,28,28,1076780,107398,10,110660,1258120,11037,1327.5,1641.2
181,4,2,2,28,28,813460,81046,10,82680,1342200,8237,1314.6,1623.8
