time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,7400,733,1,820,820,81,7.2,7.2
30,4,4,4,21,21,62340,6149,1,6580,7100,649,2.5,2.5
40,4,4,4,21,21,70280,7002,1,6740,14260,671,1.9,1.9
50,4,4,4,21,21,70700,7055,1,7160,21620,714,1.6,1.6
60,4,4,4,21,21,100560,10039,1,10860,31720,1084,1.5,1.5
70,4,4,4,21,21,75500,7538,1,7880,39520,786,1.4,1.4
80,4,4,4,21,21,78680,7855,1,7860,47440,784,1.4,1.4
90,4,4,4,21,21,102100,10178,1,10840,57960,1080,1.3,1.3
100,4,4,4,21,21,78300,7817,1,8100,65900,808,1.3,1.3
110,4,4,4,21,21,77320,7720,1,7760,73820,774,1.3,1.3
120,4,4,4,21,21,103440,10327,1,10560,84380,1054,1.3,1.3
130,4,4,4,21,21,77160,7703,1,7840,92360,782,1.3,1.3
140,4,4,4,21,21,77120,7699,1,7920,100240,790,1.2,1.2
150,4,4,4,21,21,102280,10211,1,9780,110820,976,1.2,1.2
160,4,4,4,21,21,76960,7685,1,8020,118760,800,1.2,1.2
170,4,4,4,21,21,78500,7839,1,8180,126740,816,1.2,1.2
180,4,4,4,21,21,105120,10497,1,11100,137440,1108,1.2,1.2
