time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,9860,979,1,960,20,95,329.0,329.0
30,4,4,4,19,19,95140,9487,1,9720,9840,969,1681.5,1681.5
40,4,4,4,19,19,136060,13551,1,14980,24660,1492,915.8,915.8
50,4,4,4,19,19,251700,25044,1,24440,49860,2431,603.8,603.8
60,4,4,4,19,19,676280,67197,1,68840,119360,6840,339.8,339.8
70,4,4,4,19,19,604120,60255,1,61040,181040,6088,271.5,271.5
80,4,4,4,19,19,633840,62980,1,63620,246000,6321,235.4,235.4
90,4,4,4,19,19,857100,85131,1,87700,333900,8710,206.2,206.2
100,4,4,4,19,19,624600,62329,1,63340,398280,6320,193.0,193.0
110,4,4,4,19,19,661640,65730,1,68000,466120,6755,183.2,183.2
120,4,4,4,19,19,863440,86180,1,88720,554120,8855,174.7,174.7
130,4,4,4,19,19,664760,66112,1,67200,622460,6683,169.3,169.3
140,4,4,4,19,19,650180,64836,1,67440,689840,6725,165.2,165.2
150,4,4,4,19,19,898980,89575,1,91300,781500,9097,160.2,160.2
160,4,4,4,19,19,646180,64098,1,67420,847660,6687,157.9,157.9
170,4,4,4,19,19,686460,68338,1,69000,918380,6869,154.8,154.8
180,4,4,4,19,19,854480,85124,1,87240,1005120,8690,153.1,153.1
