time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,20,1,1,0,0,0,0.0,0.0
30,4,4,4,19,19,22200,2211,1,2140,2300,213,3.1,3.1
40,4,4,4,19,19,44940,4476,1,4500,7000,448,2.3,2.3
50,4,4,4,19,19,66840,6672,1,6600,13780,658,1.8,1.8
60,4,4,4,19,19,72260,7214,1,7460,21280,744,1.6,1.6
70,4,4,4,19,19,101180,10097,1,10380,31600,1035,1.4,1.4
80,4,4,4,19,19,76760,7662,1,7600,39520,758,1.4,1.4
90,4,4,4,19,19,77200,7689,1,8080,47420,804,1.3,1.3
100,4,4,4,19,19,103520,10335,1,10860,58080,1084,1.3,1.3
110,4,4,4,19,19,78100,7798,1,7720,66020,770,1.3,1.3
120,4,4,4,19,19,76160,7604,1,7440,73900,742,1.3,1.3
130,4,4,4,19,19,104580,10441,1,10860,84540,1084,1.2,1.2
140,4,4,4,19,19,78380,7827,1,7580,92520,757,1.2,1.2
150,4,4,4,19,19,77660,7753,1,7660,100480,764,1.2,1.2
160,4,4,4,19,19,104320,10417,1,10920,111120,1090,1.2,1.2
170,4,4,4,19,19,76200,7609,1,7100,119100,709,1.2,1.2
180,4,4,4,19,19,78700,7857,1,7560,127100,754,1.2,1.2
