time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,1,0,0,0,0.0,0.0
20,4,2,2,21,21,25060,2492,1,2520,2540,250,394.2,394.2
30,4,2,2,21,21,263380,26141,1,27500,28660,2729,321.4,321.4
40,4,2,2,21,21,578620,57648,1,59820,88480,5959,233.7,233.7
50,4,2,2,21,21,666080,66237,1,67620,156200,6724,184.6,184.6
60,4,2,2,21,21,771880,76865,1,78940,235420,7860,158.6,158.6
70,4,2,2,21,21,1038080,103394,1,106100,341840,10567,140.0,140.0
80,4,2,2,21,21,777840,77574,1,79800,421120,7958,134.9,134.9
90,4,2,2,21,21,749440,74349,1,77420,498000,7680,132.1,132.1
100,4,2,2,21,21,1035620,103272,1,105620,603960,10532,128.7,128.7
110,4,2,2,21,21,755380,75304,1,78900,681660,7865,127.2,127.2
120,4,2,2,21,21,775380,77329,1,80840,760140,8062,125.3,125.3
130,4,2,2,21,21,1024660,102098,1,105120,865220,10474,123.4,123.4
140,4,2,2,21,21,776960,77340,1,80000,944760,7963,122.0,122.0
150,4,2,2,21,21,766500,76352,1,79160,1023300,7885,121.3,121.3
160,4,2,2,21,21,1014220,100987,1,103520,1127640,10307,119.9,119.9
170,4,2,2,21,21,764780,76340,1,79020,1206240,7887,119.4,119.4
180,4,2,2,21,21,757400,75581,1,78280,1283180,7811,119.0,119.0
