time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,5,0,0,0,0.0,0.0
20,4,2,2,28,28,61640,6081,10,10080,240,994,4636.3,10004.0
30,4,2,2,28,28,290160,28525,10,27560,28360,2709,4513.0,5271.3
40,4,2,2,28,28,418220,41366,10,43840,71660,4336,3276.8,4148.1
50,4,2,2,28,28,833240,82572,10,84080,155660,8332,2351.9,2894.2
60,4,2,2,28,28,756080,75321,10,79420,233220,7911,2001.2,2531.6
70,4,2,2,28,28,782740,78055,10,80580,314340,8035,1809.4,2311.3
80,4,2,2,28,28,1021920,101734,10,104100,418220,10363,1666.9,2126.4
90,4,2,2,28,28,811160,80672,10,83700,501100,8324,1592.9,2031.6
100,4,2,2,28,28,787700,78612,10,81440,581920,8127,1542.7,1970.9
110,4,2,2,28,28,1075740,107049,10,111120,692300,11057,1486.7,1894.3
120,4,2,2,28,28,786980,78525,10,79900,772420,7972,1456.9,1852.8
130,4,2,2,28,28,816000,81388,10,81340,855460,8112,1430.5,1824.9
140,4,2,2,28,28,957200,95433,10,99120,955080,9882,1405.9,1789.2
150,4,2,2,28,28,896480,89326,10,92140,1046300,9180,1388.0,1764.0
160,4,2,2,28,28,804380,80149,10,82060,1127920,8176,1372.2,1743.3
170,4,2,2,28,28,977780,97514,10,102900,1229160,10262,1355.1,1724.9
180,4,2,2,28,28,904400,90268,10,90540,1321120,9036,1349.3,1722.4
