time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,25820,2560,1,3160,2180,313,673.5,673.5
30,4,4,4,19,19,124980,12336,1,12560,15320,1239,893.6,893.6
40,4,4,4,19,19,180860,17990,1,17640,33120,1754,662.1,662.1
50,4,4,4,19,19,268040,26667,1,26620,60600,2648,492.6,492.6
60,4,4,4,19,19,757600,75285,1,78120,138140,7763,287.8,287.8
70,4,4,4,19,19,644600,64209,1,65560,204880,6530,233.9,233.9
80,4,4,4,19,19,626460,62396,1,63460,268600,6320,209.6,209.6
90,4,4,4,19,19,860740,85620,1,88900,356280,8843,191.1,191.1
100,4,4,4,19,19,670080,66814,1,68560,425340,6836,180.6,180.6
110,4,4,4,19,19,643000,63999,1,65820,491320,6551,174.6,174.6
120,4,4,4,19,19,886460,88345,1,88600,581400,8829,167.3,167.3
130,4,4,4,19,19,671020,66841,1,68540,650420,6827,162.8,162.8
140,4,4,4,19,19,664920,66306,1,68320,718720,6812,159.3,159.3
150,4,4,4,19,19,944680,94270,1,97620,815500,9741,154.9,154.9
160,4,4,4,19,19,700020,69716,1,72060,887400,7176,151.8,151.8
170,4,4,4,19,19,679860,67755,1,69660,957100,6942,149.2,149.2
180,4,4,4,19,19,927040,92334,1,94520,1051040,9414,146.9,146.9
