time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,23740,2372,5,5580,300,557,1331.6,1533.0
20,4,2,2,28,28,186500,17802,10,17160,12760,1638,6512.5,8039.0
30,4,2,2,28,28,292240,28891,10,30620,42680,3027,4587.6,5394.3
40,4,2,2,28,28,611300,60185,10,63940,106340,6295,2873.1,3074.8
50,4,2,2,28,28,794680,79269,10,82060,188040,8185,2227.7,2514.4
60,4,2,2,28,28,768880,75781,10,79700,266660,7855,1948.7,2282.7
71,4,2,2,28,28,823660,81712,10,83480,350520,8281,1758.9,2086.5
81,4,2,2,28,28,1037800,103315,10,107060,457220,10658,1634.7,1971.1
91,4,2,2,28,28,816660,81324,10,84140,540160,8378,1560.3,1882.3
101,4,2,2,28,28,803420,79633,10,82560,622120,8183,1506.4,1813.5
111,4,2,2,28,28,1050060,104566,10,107720,729940,10726,1454.0,1754.2
121,4,2,2,28,28,809700,80743,10,82960,812120,8272,1429.2,1732.5
131,4,2,2,28,28,816980,81453,10,84180,895420,8392,1403.1,1689.1
141,4,2,2,28,28,923360,91968,10,97600,991700,9721,1373.7,1647.3
151,4,2,2,28,28,898800,89441,10,92000,1083700,9155,1362.2,1640.5
161,4,2,2,28,28,780340,77792,10,79740,1163520,7949,1351.5,1632.4
171,4,2,2,28,28,893680,89127,10,90440,1253940,9019,1340.1,1624.6
181,4,2,2,28,28,959660,95678,10,99240,1353200,9894,1327.1,1609.3
