time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,6820,678,1,780,760,77,4.5,4.5
30,4,4,4,21,21,61000,6007,1,6100,6940,600,2.2,2.2
40,4,4,4,21,21,68500,6826,1,7320,13820,729,1.7,1.7
50,4,4,4,21,21,69920,6978,1,7420,21040,740,1.6,1.6
60,4,4,4,21,21,99540,9938,1,10200,31140,1018,1.4,1.4
70,4,4,4,21,21,75880,7566,1,8060,38960,803,1.4,1.4
80,4,4,4,21,21,78060,7795,1,8080,46820,806,1.3,1.3
90,4,4,4,21,21,101520,10122,1,10460,57360,1042,1.3,1.3
100,4,4,4,21,21,77760,7758,1,7580,65280,756,1.3,1.3
110,4,4,4,21,21,76420,7630,1,8080,73200,806,1.3,1.3
120,4,4,4,21,21,104180,10404,1,10180,83820,1016,1.2,1.2
130,4,4,4,21,21,76860,7668,1,7880,91760,786,1.2,1.2
140,4,4,4,21,21,77800,7767,1,7960,99640,794,1.2,1.2
150,4,4,4,21,21,103860,10368,1,10800,110200,1078,1.2,1.2
160,4,4,4,21,21,76280,7616,1,7720,118100,770,1.2,1.2
170,4,4,4,21,21,79000,7888,1,8160,126080,814,1.2,1.2
180,4,4,4,21,21,102900,10273,1,10840,136720,1082,1.2,1.2
