time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,69120,6829,1,6700,7160,661,1.5,1.5
30,4,2,2,19,19,78500,7836,1,8220,15120,820,1.3,1.3
40,4,2,2,19,19,77900,7778,1,8140,23100,812,1.2,1.2
50,4,2,2,19,19,105240,10506,1,10720,33840,1070,1.2,1.2
60,4,2,2,19,19,78740,7861,1,7820,41940,780,1.2,1.2
70,4,2,2,19,19,80400,8028,1,8280,50100,826,1.2,1.2
80,4,2,2,19,19,106880,10671,1,10900,61000,1088,1.2,1.2
90,4,2,2,19,19,79720,7951,1,8360,69160,833,1.1,1.1
100,4,2,2,19,19,80540,8044,1,7880,77300,787,1.1,1.1
110,4,2,2,19,19,105320,10506,1,10620,88200,1059,1.1,1.1
120,4,2,2,19,19,79960,7986,1,8300,96340,829,1.1,1.1
130,4,2,2,19,19,79740,7959,1,8140,104540,812,1.1,1.1
140,4,2,2,19,19,106700,10656,1,10860,115460,1084,1.1,1.1
150,4,2,2,19,19,79560,7945,1,7960,123640,794,1.1,1.1
160,4,2,2,19,19,80160,8003,1,7880,131860,786,1.1,1.1
170,4,2,2,19,19,106960,10683,1,10780,142800,1076,1.1,1.1
180,4,2,2,19,19,79680,7957,1,8100,151020,808,1.1,1.1
