time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,1,0,0,0,0.0,0.0
20,4,2,2,19,19,2460,244,1,240,280,23,6.3,6.3
30,4,2,2,19,19,66060,6579,1,6940,7020,691,1.6,1.6
40,4,2,2,19,19,102880,10266,1,10540,17520,1051,1.3,1.3
50,4,2,2,19,19,78140,7800,1,8080,25580,806,1.3,1.3
60,4,2,2,19,19,78040,7793,1,7900,33600,788,1.2,1.2
70,4,2,2,19,19,106220,10607,1,10660,44420,1064,1.2,1.2
80,4,2,2,19,19,79120,7900,1,8300,52540,828,1.2,1.2
90,4,2,2,19,19,79720,7953,1,7800,60620,778,1.2,1.2
100,4,2,2,19,19,105200,10504,1,11320,71480,1130,1.2,1.2
110,4,2,2,19,19,80560,8043,1,8400,79580,838,1.2,1.2
120,4,2,2,19,19,78600,7849,1,8380,87720,836,1.2,1.2
130,4,2,2,19,19,106580,10638,1,10840,98580,1082,1.1,1.1
140,4,2,2,19,19,78500,7838,1,8020,106700,800,1.1,1.1
150,4,2,2,19,19,80320,8020,1,8580,114880,856,1.1,1.1
160,4,2,2,19,19,79260,7916,1,8220,123040,821,1.1,1.1
170,4,2,2,19,19,106020,10588,1,10320,133960,1030,1.1,1.1
180,4,2,2,19,19,81140,8103,1,7980,142160,796,1.1,1.1
