time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,17320,1720,10,1980,2140,196,17.7,21.4
30,4,4,4,30,30,83940,8198,10,8440,10800,824,12.0,14.0
40,4,4,4,30,30,162220,16112,10,16500,26940,1638,8.8,10.1
50,4,4,4,30,30,191000,18963,10,20040,46680,1989,7.3,7.8
60,4,4,4,30,30,206300,20271,10,21940,68280,2155,6.3,6.5
70,4,4,4,30,30,299460,29752,10,30220,98560,3002,5.5,5.7
80,4,4,4,30,30,292040,28943,10,29480,128020,2921,5.0,5.2
90,4,4,4,30,30,261240,25929,10,26320,155040,2612,4.7,4.8
100,4,4,4,30,30,337420,33654,10,34960,189580,3486,4.4,4.6
110,4,4,4,30,30,275580,27431,10,29080,218540,2894,4.3,4.4
120,4,4,4,30,30,267740,26688,10,27440,245960,2735,4.2,4.3
131,4,4,4,30,30,329240,32783,10,32740,278700,3259,4.1,4.2
141,4,4,4,30,30,311820,31091,10,31680,310820,3158,4.0,4.1
151,4,4,4,30,30,272840,27194,10,28100,339300,2800,3.9,4.0
161,4,4,4,30,30,337240,33646,10,34580,373720,3450,3.8,3.9
171,4,4,4,30,30,308520,30778,10,31320,405740,3124,3.8,3.9
181,4,4,4,30,30,273080,27201,10,27620,433180,2751,3.8,3.8
