time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,5580,557,1,500,640,49,3.3,3.3
20,4,2,2,21,21,65640,6492,1,6900,7320,682,1.4,1.4
30,4,2,2,21,21,77800,7760,1,7460,15220,744,1.3,1.3
40,4,2,2,21,21,78420,7830,1,8180,23280,816,1.2,1.2
50,4,2,2,21,21,104760,10450,1,10480,34000,1045,1.2,1.2
60,4,2,2,21,21,78860,7873,1,8360,42120,834,1.2,1.2
70,4,2,2,21,21,80080,7994,1,8180,50280,816,1.2,1.2
80,4,2,2,21,21,106380,10615,1,10580,61140,1055,1.2,1.2
90,4,2,2,21,21,78800,7859,1,8220,69260,819,1.2,1.2
100,4,2,2,21,21,80220,8009,1,8480,77360,846,1.2,1.2
110,4,2,2,21,21,105300,10514,1,10960,88260,1094,1.1,1.1
120,4,2,2,21,21,79900,7978,1,7740,96420,772,1.1,1.1
130,4,2,2,21,21,78520,7838,1,7900,104600,788,1.1,1.1
140,4,2,2,21,21,107800,10763,1,11400,115500,1138,1.1,1.1
150,4,2,2,21,21,80220,8009,1,8020,123720,800,1.1,1.1
160,4,2,2,21,21,80280,8016,1,8500,131900,848,1.1,1.1
170,4,2,2,21,21,106980,10683,1,10640,142800,1062,1.1,1.1
180,4,2,2,21,21,79800,7966,1,8300,151000,828,1.1,1.1
