time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,233100,23129,1,24560,23980,2436,324.3,324.3
30,4,2,2,21,21,400040,39560,1,39940,63840,3949,214.2,214.2
40,4,2,2,21,21,566600,56221,1,58300,121880,5784,176.9,176.9
50,4,2,2,21,21,964820,95982,1,99560,221300,9904,146.3,146.3
60,4,2,2,21,21,776860,77407,1,79160,300460,7887,136.6,136.6
70,4,2,2,21,21,806260,80360,1,82580,382880,8230,129.7,129.7
80,4,2,2,21,21,1062100,105818,1,108540,491500,10813,125.5,125.5
90,4,2,2,21,21,801220,79509,1,81540,574080,8091,123.0,123.0
100,4,2,2,21,21,775640,77347,1,79540,653320,7931,121.7,121.7
110,4,2,2,21,21,805720,80155,1,83520,734920,8308,119.6,119.6
120,4,2,2,21,21,1076420,107362,1,110040,845180,10975,117.6,117.6
130,4,2,2,21,21,814860,81266,1,82380,928860,8215,116.6,116.6
140,4,2,2,21,21,791360,78859,1,80180,1009980,7990,115.7,115.7
150,4,2,2,21,21,1060340,105822,1,109380,1118600,10916,114.7,114.7
160,4,2,2,21,21,795380,79292,1,81640,1199740,8138,114.6,114.6
170,4,2,2,21,21,793660,79168,1,80840,1280920,8063,114.1,114.1
180,4,2,2,21,21,1077280,107480,1,110800,1391460,11054,113.6,113.6
