time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,48160,4774,10,10760,860,1066,2020.5,3543.8
30,4,4,4,30,30,89000,8481,10,6680,7420,636,7692.1,8661.3
40,4,4,4,30,30,70460,6935,10,5040,12520,496,10260.4,12204.3
50,4,4,4,30,30,140140,13953,10,13680,25420,1362,12297.7,16325.9
60,4,4,4,30,30,180820,17972,10,19500,45740,1938,9602.6,13067.8
70,4,4,4,30,30,177460,17668,10,17220,63160,1714,8396.5,11577.6
81,4,4,4,30,30,241980,23944,10,24080,87980,2382,7340.9,10010.3
91,4,4,4,30,30,265200,26356,10,27100,114760,2693,6625.3,9082.4
101,4,4,4,30,30,315980,31359,10,33360,148140,3310,5847.6,8246.5
111,4,4,4,30,30,471580,46895,10,47760,196200,4749,5080.6,7345.0
121,4,4,4,30,30,455920,45374,10,47040,242120,4681,4596.6,6746.9
131,4,4,4,30,30,428520,42736,10,43580,286540,4346,4225.5,6220.8
141,4,4,4,30,30,481520,47998,10,49560,336260,4940,3935.3,5754.2
151,4,4,4,30,30,483780,48089,10,49120,385720,4882,3759.2,5606.1
161,4,4,4,30,30,449320,44672,10,45340,432260,4507,3590.4,5364.3
171,4,4,4,30,30,511320,50963,10,53160,484400,5298,3465.0,5232.6
181,4,4,4,30,30,484040,48264,10,48120,533660,4798,3355.0,5070.7
