time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,5720,571,1,460,640,45,5.5,5.5
20,4,2,2,19,19,60940,5995,1,5880,6920,578,1.8,1.8
30,4,2,2,19,19,77320,7720,1,7740,14820,772,1.4,1.4
40,4,2,2,19,19,103380,10322,1,10360,25520,1034,1.3,1.3
50,4,2,2,19,19,78100,7797,1,8080,33580,806,1.2,1.2
60,4,2,2,19,19,80140,8001,1,8980,41720,896,1.2,1.2
70,4,2,2,19,19,80660,8054,1,8600,49880,858,1.2,1.2
80,4,2,2,19,19,107720,10758,1,11100,60780,1108,1.2,1.2
90,4,2,2,19,19,79800,7956,1,8620,68940,859,1.2,1.2
100,4,2,2,19,19,80880,8075,1,8120,77100,810,1.2,1.2
110,4,2,2,19,19,105960,10582,1,11160,87980,1114,1.1,1.1
120,4,2,2,19,19,80820,8071,1,8220,96180,820,1.1,1.1
130,4,2,2,19,19,78720,7861,1,8120,104380,810,1.1,1.1
140,4,2,2,19,19,107340,10720,1,11240,115280,1122,1.1,1.1
150,4,2,2,19,19,78640,7853,1,7880,123460,786,1.1,1.1
160,4,2,2,19,19,80500,8038,1,8300,131640,828,1.1,1.1
170,4,2,2,19,19,107300,10716,1,11200,142580,1118,1.1,1.1
180,4,2,2,19,19,78920,7881,1,7680,150760,767,1.1,1.1
