time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,120,11,10,0,0,0,0.0,0.0
30,4,4,4,28,28,48440,4829,10,5220,5480,520,13.3,15.7
40,4,4,4,28,28,116300,11562,10,11900,17060,1183,9.7,10.4
50,4,4,4,28,28,169720,16838,10,17020,34440,1688,7.8,8.8
60,4,4,4,28,28,231420,22969,10,23760,58700,2358,6.4,7.1
70,4,4,4,28,28,277540,27673,10,28280,87280,2819,5.4,6.0
80,4,4,4,28,28,345540,34457,10,33580,121800,3348,4.7,5.2
90,4,4,4,28,28,403340,40101,10,40740,163820,4050,4.1,4.5
100,4,4,4,28,28,401140,40013,10,41120,205180,4101,3.8,4.0
110,4,4,4,28,28,398700,39730,10,41000,246000,4085,3.5,3.8
120,4,4,4,28,28,433820,43265,10,42480,289560,4236,3.4,3.6
130,4,4,4,28,28,405380,40432,10,41980,331680,4187,3.2,3.4
140,4,4,4,28,28,396280,39525,10,40920,372520,4081,3.1,3.3
150,4,4,4,28,28,441520,44046,10,45700,417460,4559,3.0,3.2
160,4,4,4,28,28,403320,40247,10,39820,458360,3973,3.0,3.1
170,4,4,4,28,28,398080,39696,10,41740,499220,4162,2.9,3.1
180,4,4,4,28,28,443880,44286,10,46600,545140,4649,2.9,3.0
