time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,45060,4467,10,10100,140,1001,1108.2,3919.0
30,4,4,4,28,28,74720,7077,10,4460,4280,422,11542.3,12705.9
40,4,4,4,28,28,86040,8459,10,8580,12460,843,15496.8,18060.6
50,4,4,4,28,28,99220,9782,10,10040,23360,989,14029.1,20190.6
61,4,4,4,28,28,158320,15718,10,15440,38880,1532,12251.8,19881.8
71,4,4,4,28,28,172000,17094,10,16900,56020,1679,10947.5,18121.7
81,4,4,4,28,28,249600,24734,10,25280,81080,2505,8206.8,11294.7
91,4,4,4,28,28,485280,48171,10,48220,130020,4786,5865.5,7035.8
101,4,4,4,28,28,489480,48723,10,51320,181920,5108,4720.7,5454.7
111,4,4,4,28,28,450300,44610,10,46480,228420,4604,4215.3,5400.7
121,4,4,4,28,28,603800,59990,10,62080,290060,6167,3847.4,5364.5
131,4,4,4,28,28,505960,50404,10,52380,342920,5218,3596.6,5166.8
141,4,4,4,28,28,532720,53059,10,52120,394960,5191,3320.5,4586.2
151,4,4,4,28,28,683360,68063,10,70220,465400,6994,3020.8,3936.4
161,4,4,4,28,28,615200,61220,10,63280,528800,6297,2830.2,3584.4
171,4,4,4,28,28,584700,58080,10,57380,588320,5699,2682.8,3300.2
181,4,4,4,28,28,689820,68679,10,69180,659680,6887,2555.3,3055.4
