time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,5,0,0,0,0.0,0.0
20,4,2,2,28,28,8140,806,10,1180,1380,116,129.2,1203.3
30,4,2,2,28,28,203360,20142,10,19680,21620,1949,13.2,89.9
40,4,2,2,28,28,358920,35603,10,38080,58900,3777,7.0,38.7
50,4,2,2,28,28,494620,49309,10,49560,109040,4940,4.6,20.0
60,4,2,2,28,28,530760,52943,10,54200,163540,5406,3.6,13.8
70,4,2,2,28,28,634740,63340,10,64340,229020,6420,3.1,10.7
80,4,2,2,28,28,651760,65032,10,66760,294880,6661,2.7,8.4
90,4,2,2,28,28,562160,56003,10,60140,352620,5991,2.5,7.3
100,4,2,2,28,28,648680,64738,10,65840,419560,6570,2.4,6.5
110,4,2,2,28,28,660800,65941,10,67080,487060,6693,2.3,5.7
120,4,2,2,28,28,562800,56167,10,57820,544660,5770,2.2,5.2
130,4,2,2,28,28,667900,66656,10,66620,612400,6648,2.1,4.9
140,4,2,2,28,28,664520,66306,10,69300,680720,6914,2.1,4.5
150,4,2,2,28,28,570060,56880,10,58720,739080,5859,2.0,4.3
160,4,2,2,28,28,565960,56432,10,58020,796660,5785,2.0,4.1
170,4,2,2,28,28,758280,75691,10,77080,874920,7694,1.9,3.9
180,4,2,2,28,28,573820,57256,10,58080,933060,5795,1.9,3.7
