time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,47420,4739,10,5300,40,529,164.2,1064.0
20,4,2,2,30,30,17620,1734,10,5300,440,521,4730.4,10306.3
30,4,2,2,30,30,253100,25124,10,24540,24440,2435,5363.0,6012.7
40,4,2,2,30,30,360760,35867,10,37540,61620,3732,3725.2,4390.6
50,4,2,2,30,30,511320,50721,10,52080,113480,5166,3161.8,3740.4
60,4,2,2,30,30,444960,44204,10,45780,158660,4547,2905.0,3635.2
70,4,2,2,30,30,621580,61811,10,64140,222360,6378,2571.4,3297.3
80,4,2,2,30,30,938880,93300,10,96060,319840,9545,2212.8,2848.3
90,4,2,2,30,30,698820,69513,10,70220,389500,6984,2086.0,2724.6
100,4,2,2,30,30,723660,72070,10,76920,464860,7660,1964.6,2566.0
110,4,2,2,30,30,869500,86707,10,89320,554740,8907,1874.0,2463.0
120,4,2,2,30,30,777880,77377,10,78640,633580,7822,1818.5,2403.2
130,4,2,2,30,30,735320,73195,10,74520,708680,7417,1782.1,2372.6
140,4,2,2,30,30,900980,89873,10,92840,801420,9260,1737.4,2316.7
150,4,2,2,30,30,836520,83277,10,85080,886720,8469,1683.0,2224.9
160,4,2,2,30,30,715280,70918,10,74320,961060,7368,1658.1,2193.1
171,4,2,2,30,30,840660,83498,10,84800,1046380,8422,1654.4,2202.9
181,4,2,2,30,30,823380,82067,10,83200,1130020,8292,1634.0,2180.2
