time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,11240,1118,1,1160,1180,115,3.8,3.8
30,4,4,4,19,19,62220,6126,1,6980,7500,687,2.2,2.2
40,4,4,4,19,19,70620,7048,1,7280,14700,726,1.7,1.7
50,4,4,4,19,19,72620,7250,1,7860,22240,784,1.5,1.5
60,4,4,4,19,19,100000,9981,1,10720,32360,1069,1.4,1.4
70,4,4,4,19,19,76520,7640,1,7660,40260,764,1.4,1.4
80,4,4,4,19,19,78500,7839,1,8460,48180,844,1.3,1.3
90,4,4,4,19,19,102840,10255,1,10780,58700,1074,1.3,1.3
100,4,4,4,19,19,77340,7720,1,8140,66620,812,1.3,1.3
110,4,4,4,19,19,77720,7759,1,8220,74560,820,1.3,1.3
120,4,4,4,19,19,77400,7727,1,7760,82460,774,1.2,1.2
130,4,4,4,19,19,104640,10448,1,10560,93140,1054,1.2,1.2
140,4,4,4,19,19,76160,7605,1,7680,101060,766,1.2,1.2
150,4,4,4,19,19,77560,7745,1,7880,108960,786,1.2,1.2
160,4,4,4,19,19,102460,10230,1,10280,119580,1026,1.2,1.2
170,4,4,4,19,19,77960,7783,1,8080,127520,806,1.2,1.2
180,4,4,4,19,19,77200,7708,1,7440,135520,742,1.2,1.2
